"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"2193","코스닥","290660","네오펙트","의료·정밀기기",4460,190,53546960700
"2194","코스닥","263690","디알젬","의료·정밀기기",13950,250,157992259500
"2195","코스닥","219750","지티지웰니스","의료·정밀기기",3505,-45,43168512330
"2196","코스닥","258830","세종메디칼","의료·정밀기기",7150,230,48460848150
"2197","코스닥","122310","제노레이","의료·정밀기기",8280,90,120505828320
"2198","코스닥","048870","시너지이노베이션","의료·정밀기기",1665,25,108577402245
"2199","코스닥","215090","이디티","의료·정밀기기",1275,0,33334526925
"2200","코스닥","226400","오스테오닉","의료·정밀기기",2995,50,25333105670
"2201","코스닥","214150","클래시스","의료·정밀기기",10350,50,669739888800
"2202","코스닥","269620","시스웍","의료·정밀기기",2080,0,3.744e+10
"2203","코스닥","181340","이즈미디어","의료·정밀기기",3370,70,23741987000
"2204","코스닥","225190","삼양옵틱스","의료·정밀기기",10800,150,1.08972e+11
"2205","코스닥","08537M","루트로닉3우C","의료·정밀기기",7900,0,5867480100
"2206","코스닥","147760","마이크로프랜드","의료·정밀기기",3490,185,37761332340
"2207","코스닥","214680","디알텍","의료·정밀기기",1910,40,96631822070
"2208","코스닥","156100","엘앤케이바이오","의료·정밀기기",7010,0,75558939360
"2209","코스닥","238120","로고스바이오","의료·정밀기기",15100,700,54280332400
"2210","코스닥","208370","셀바스헬스케어","의료·정밀기기",2750,80,59584632250
"2211","코스닥","228850","레이언스","의료·정밀기기",13250,-250,219830935500
"2212","코스닥","140860","파크시스템스","의료·정밀기기",36550,850,243607760250
"2213","코스닥","058110","멕아이씨에스","의료·정밀기기",22150,150,130171341500
"2214","코스닥","056090","유앤아이","의료·정밀기기",4045,25,31408996230
"2215","코스닥","149980","하이로닉","의료·정밀기기",4200,120,59219979000
"2216","코스닥","041920","메디아나","의료·정밀기기",17900,150,154843878400
"2217","코스닥","196450","디오스텍","의료·정밀기기",484,14,65809835740
"2218","코스닥","150840","인트로메딕","의료·정밀기기",2685,-10,72483733740
"2219","코스닥","046210","파나진","의료·정밀기기",2345,20,75360467700
"2220","코스닥","104540","코렌텍","의료·정밀기기",6780,260,71782171980
"2221","코스닥","099190","아이센스","의료·정밀기기",23950,2300,329006850100
"2222","코스닥","106520","디지탈옵틱","의료·정밀기기",775,-1,70883528175
"2223","코스닥","002230","피에스텍","의료·정밀기기",3350,60,65891964050
"2224","코스닥","126700","하이비젼시스템","의료·정밀기기",8030,100,119985159360
"2225","코스닥","115480","씨유메디칼","의료·정밀기기",2530,45,56098848740
"2226","코스닥","137940","넥스트아이","의료·정밀기기",1350,40,104106833550
"2227","코스닥","078650","코렌","의료·정밀기기",1115,10,49813040895
"2228","코스닥","119610","인터로조","의료·정밀기기",23500,900,274408043000
"2229","코스닥","100120","뷰웍스","의료·정밀기기",35900,-1950,359066953500
"2230","코스닥","039860","나노엔텍","의료·정밀기기",7880,30,209439580760
"2231","코스닥","039840","디오","의료·정밀기기",27600,400,428451415200
"2232","코스닥","057540","옴니시스템","의료·정밀기기",1830,30,74442597450
"2233","코스닥","048260","오스템임플란트","의료·정밀기기",31900,500,455714372300
"2234","코스닥","043150","바텍","의료·정밀기기",25600,2900,380268953600
"2235","코스닥","085370","루트로닉","의료·정밀기기",5350,140,136961144900
"2236","코스닥","006140","피제이전자","의료·정밀기기",4325,45,6.4875e+10
"2237","코스닥","065510","휴비츠","의료·정밀기기",7880,130,93637023480
"2238","코스닥","065450","빅텍","의료·정밀기기",3495,-110,96919436085
"2239","코스닥","053450","세코닉스","의료·정밀기기",4865,115,57422962065
"2240","코스닥","049430","코메론","의료·정밀기기",7460,150,67498080000
"2241","코스닥","043100","솔고바이오","의료·정밀기기",140,0,22641609900
"2242","코스닥","041830","인바디","의료·정밀기기",18800,1150,257255101600
"2243","코스닥","033110","코너스톤네트웍스","의료·정밀기기",204,0,26473567764
"2244","코스닥","274090","켄코아에어로스페이스","운송장비·부품",8110,80,73069737520
"2245","코스닥","088390","이녹스","운송장비·부품",4995,-45,46707465780
"2246","코스닥","072470","우리산업홀딩스","운송장비·부품",5520,120,104258122320
"2247","코스닥","290120","대유에이피","운송장비·부품",6390,10,69548760000
"2248","코스닥","128540","에코캡","운송장비·부품",2190,45,31883772000
"2249","코스닥","067170","오텍","운송장비·부품",9500,0,146220247500
"2250","코스닥","265560","영화테크","운송장비·부품",8820,150,47143693800
"2251","코스닥","234100","세원","운송장비·부품",2480,55,55509802800
"2252","코스닥","263540","샘코","운송장비·부품",2015,0,16452364175
"2253","코스닥","118990","모트렉스","운송장비·부품",3775,165,137004500825
"2254","코스닥","241690","유니테크노","운송장비·부품",9150,-20,109136808000
"2255","코스닥","085910","네오티스","운송장비·부품",3320,20,36565410960
"2256","코스닥","040610","SG&G","운송장비·부품",1320,20,44995098720
"2257","코스닥","013310","아진산업","운송장비·부품",2135,15,78156845970
"2258","코스닥","221840","하이즈항공","운송장비·부품",4045,160,71580995515
"2259","코스닥","212560","네오오토","운송장비·부품",3710,90,29216112730
"2260","코스닥","215360","우리산업","운송장비·부품",17550,250,160269460650
"2261","코스닥","028300","에이치엘비","운송장비·부품",98300,2900,4250075404600
"2262","코스닥","067390","아스트","운송장비·부품",4660,20,119667178320
"2263","코스닥","071850","캐스텍코리아","운송장비·부품",2080,0,34463911040
"2264","코스닥","170030","현대공업","운송장비·부품",4205,5,64504700000
"2265","코스닥","067570","엔브이에이치코리아","운송장비·부품",2575,15,76198846375
"2266","코스닥","113810","디젠스","운송장비·부품",486,-3,15857232786
"2267","코스닥","122690","서진오토모티브","운송장비·부품",1765,45,34490299190
"2268","코스닥","122350","삼기오토모티브","운송장비·부품",1700,40,58713034300
"2269","코스닥","123410","코리아에프티","운송장비·부품",2310,25,64312857840
"2270","코스닥","123750","알톤스포츠","운송장비·부품",1990,155,25365131030
"2271","코스닥","126640","화신정공","운송장비·부품",975,36,35464539825
"2272","코스닥","134780","화진","운송장비·부품",3060,0,73560710880
"2273","코스닥","108380","대양전기공업","운송장비·부품",10900,200,104283929700
"2274","코스닥","104040","대성파인텍","운송장비·부품",1145,15,35839966745
"2275","코스닥","054180","중앙오션","운송장비·부품",1340,-85,38452199140
"2276","코스닥","053700","삼보모터스","운송장비·부품",4045,115,67883299215
"2277","코스닥","130740","티피씨글로벌","운송장비·부품",1925,80,19874622075
"2278","코스닥","101930","인화정공","운송장비·부품",3410,-5,31821114050
"2279","코스닥","123040","엠에스오토텍","운송장비·부품",5310,110,181743564600
"2280","코스닥","088290","이원컴포텍","운송장비·부품",7390,-270,125983729740
"2281","코스닥","099410","동방선기","운송장비·부품",2120,5,28706924240
"2282","코스닥","102210","해덕파워웨이","운송장비·부품",1100,0,81066045500
"2283","코스닥","064820","케이프","운송장비·부품",3120,0,89425377600
"2284","코스닥","092460","한라IMS","운송장비·부품",5450,30,64010130100
"2285","코스닥","033600","럭슬","운송장비·부품",179,0,7308230437
"2286","코스닥","080470","성창오토텍","운송장비·부품",6600,60,4.818e+10
"2287","코스닥","090150","광진윈텍","운송장비·부품",2545,50,24580610185
"2288","코스닥","078590","두올산업","운송장비·부품",4060,440,305638151980
"2289","코스닥","073070","에스모","운송장비·부품",479,-129,52200792510
"2290","코스닥","066590","우수AMS","운송장비·부품",4145,5,102357885935
"2291","코스닥","065500","오리엔트정공","운송장비·부품",300,-3,35164368600
"2292","코스닥","053270","구영테크","운송장비·부품",1365,15,36028047510
"2293","코스닥","053060","세동","운송장비·부품",624,2,13360464000
"2294","코스닥","046070","코다코","운송장비·부품",2195,0,85746041920
"2295","코스닥","043370","평화정공","운송장비·부품",6700,190,1.407e+11
"2296","코스닥","038110","에코플라스틱","운송장비·부품",1215,60,31188284550
"2297","코스닥","031510","오스템","운송장비·부품",1825,50,4.745e+10
"2298","코스닥","024910","경창산업","운송장비·부품",870,23,31162534350
"2299","코스닥","024830","세원물산","운송장비·부품",6280,0,5.2438e+10
"2300","코스닥","024740","한일단조","운송장비·부품",1620,100,48423951360
"2301","코스닥","024120","KB오토시스","운송장비·부품",6140,20,7.061e+10
"2302","코스닥","019540","일지테크","운송장비·부품",2800,55,37837800000
"2303","코스닥","015750","성우하이텍","운송장비·부품",2890,65,2.312e+11
"2304","코스닥","014200","광림","운송장비·부품",1775,10,93936965350
"2305","코스닥","013720","청보산업","운송장비·부품",2200,195,17993296200
"2306","코스닥","012860","모베이스전자","운송장비·부품",1285,35,6.682e+10
"2307","코스닥","011320","유니크","운송장비·부품",6350,40,122686413250
"2308","코스닥","005710","대원산업","운송장비·부품",4520,60,90569952000
"2309","코스닥","327260","메탈라이프","기타 제조",21500,350,76251642000
"2310","코스닥","317870","엔바이오니아","기타 제조",5830,280,43465885650
"2311","코스닥","285490","노바텍","기타 제조",13050,850,65463210900
"2312","코스닥","054630","에이디칩스","기타 제조",866,26,38602823794
"2313","코스닥","027040","서울전자통신","기타 제조",769,14,53513823343
"2314","코스닥","263920","블러썸엠앤씨","기타 제조",2895,-645,36400997565
"2315","코스닥","026040","제이에스티나","기타 제조",2770,50,45715498300
"2316","코스닥","073190","듀오백","기타 제조",2095,-35,25073043800
