"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"1144","052790","액토즈소프트","코스닥","IT S/W & SVC",8110,130,91891474180,"2019-06-07","-",15100,"-","-","8,137","1.86",0,0,439,NA
"1145","033530","세종공업","코스피","운수장비",4060,55,91570912720,"2019-06-07","-",6170,"-","-","17,522","0.35",50,0.81,1934,NA
"1146","001045","CJ우","코스피","금융업",40400,3000,91313009200,"2019-06-07","-",53000,"-","-","-","-",1500,2.83,1385,NA
"1147","016880","웅진","코스피","금융업",1150,10,91285079500,"2019-06-07","-",2110,"-","-","3,194","0.66",0,0,1845,NA
"1148","182360","큐브엔터","코스닥","오락·문화",3430,15,91148020810,"2019-06-07","-",4290,"41","104.63","629","6.82",0,0,1036,NA
"1149","005870","휴니드","코스피","전기전자",6450,230,91048296750,"2019-06-07","-",8230,"1,590","5.18","7,710","1.07",0,0,1628,NA
"1150","025440","대성엘텍","코스닥","일반전기전자",911,11,90791483473,"2019-06-07","-",792,"-","-","436","1.82",0,0,141,NA
"1151","133750","메가엠디","코스닥","기타서비스",3930,125,90771512610,"2019-06-07","-",2180,"53","41.13","2,595","0.84",50,2.29,949,NA
"1152","090740","연이정보통신","코스닥","IT H/W",4795,-15,90618552045,"2019-06-07","-",4850,"157","30.89","3,470","1.4",0,0,749,NA
"1153","005710","대원산업","코스닥","운송장비·부품",4520,60,90569952000,"2019-06-07","-",6610,"1,404","4.71","13,736","0.48",125,1.89,21,NA
"1154","044960","이글벳","코스닥","유통",7160,310,90515882280,"2019-06-07","-",9040,"85","106.35","2,733","3.31",20,0.22,356,NA
"1155","004870","티웨이홀딩스","코스피","전기전자",1180,20,90483408900,"2019-06-07","-",2115,"344","6.15","2,455","0.86",0,0,1581,NA
"1156","004080","신흥","코스피","유통업",9410,20,9.0336e+10,"2019-06-07","-",10050,"320","31.41","9,094","1.11",200,1.99,1546,NA
"1157","215790","이노인스트루먼트","코스닥","IT H/W",2240,0,90234253760,"2019-06-07","-",5490,"-","-","2,941","1.87",0,0,1124,NA
"1158","033230","인성정보","코스닥","IT S/W & SVC",4615,615,90073234810,"2019-06-07","-",2990,"-","-","2,087","1.43",0,0,204,NA
"1159","111110","호전실업","코스피","섬유의복",11250,50,9e+10,"2019-06-07","-",13450,"589","22.84","14,578","0.92",250,1.86,2100,NA
"1160","078940","코드네이처","코스닥","건설",2980,0,89851791840,"2019-06-07","관리종목",1490,"-","-","98","15.2",0,0,658,NA
"1161","054210","이랜텍","코스닥","IT H/W",4085,165,89810489720,"2019-06-07","-",6020,"-","-","6,884","0.87",0,0,467,NA
"1162","011785","금호석유우","코스피","화학",29650,1900,89646359900,"2019-06-07","-",36100,"-","-","-","-",1400,3.88,1781,NA
"1163","080220","제주반도체","코스닥","IT H/W",2880,80,89640172800,"2019-06-07","-",3840,"383","10.03","2,630","1.46",0,0,672,NA
"1164","017040","광명전기","코스피","전기전자",2065,20,89492174975,"2019-06-07","-",2485,"60","41.42","2,078","1.2",0,0,1846,NA
"1165","033100","제룡전기","코스닥","IT H/W",5570,-10,89467618130,"2019-06-07","-",6520,"182","35.82","3,192","2.04",50,0.77,198,NA
"1166","210540","디와이파워","코스피","기계",8100,430,89437834800,"2019-06-07","-",13900,"2,311","6.01","13,601","1.02",200,1.44,2158,NA
"1167","064820","케이프","코스닥","운송장비·부품",3120,0,89425377600,"2019-06-07","-",2120,"97","21.86","5,620","0.38",0,0,545,NA
"1168","048910","대원미디어","코스닥","유통",7100,510,89310516600,"2019-06-07","-",8250,"169","48.82","6,400","1.29",100,1.21,393,NA
"1169","043910","자연과환경","코스닥","기타서비스",1680,40,89290919760,"2019-06-07","-",1400,"26","53.85","886","1.58",0,0,349,NA
"1170","200880","서연이화","코스피","운수장비",3300,110,89193842100,"2019-06-07","-",6240,"-","-","24,214","0.26",100,1.6,2155,NA
"1171","009300","삼아제약","코스닥","제약",14000,150,8.918e+10,"2019-06-07","-",16900,"1,442","11.72","25,259","0.67",250,1.48,43,NA
"1172","096775","SK이노베이션우","코스피","화학",71400,100,89137616400,"2019-06-07","-",121000,"-","-","-","-",8050,6.65,2076,NA
"1173","035000","지투알","코스피","서비스업",5380,320,89132660420,"2019-06-07","-",8230,"1,129","7.29","10,167","0.81",250,3.04,1947,NA
"1174","009200","무림페이퍼","코스피","종이목재",2140,60,89043923400,"2019-06-07","-",3135,"833","3.76","10,793","0.29",50,1.59,1717,NA
"1175","078890","가온미디어","코스닥","IT H/W",5900,180,88938328700,"2019-06-07","-",13200,"368","35.87","9,602","1.37",100,0.76,657,NA
"1176","005110","한창","코스피","유통업",2555,45,88889137295,"2019-06-07","-",3230,"-","-","905","3.57",0,0,1595,NA
"1177","092440","기신정기","코스피","기계",3040,95,8.8768e+10,"2019-06-07","-",3985,"299","13.33","7,680","0.52",150,3.76,2065,NA
"1178","065560","녹원씨엔아이","코스닥","출판·매체복제",5500,0,88764137000,"2019-06-07","-",8900,"509","17.49","5,161","1.72",108,1.21,557,NA
"1179","083420","그린케미칼","코스피","화학",3690,75,8.856e+10,"2019-06-07","-",3710,"128","28.98","5,362","0.69",160,4.31,2039,NA
"1180","079190","EMW","코스닥","IT H/W",2780,0,88360067660,"2019-06-07","관리종목",2780,"-","-","813","3.42",0,0,661,NA
"1181","094170","동운아나텍","코스닥","IT H/W",5580,-50,87934505760,"2019-06-07","-",7050,"-","-","1,419","4.97",20,0.28,773,NA
"1182","001550","조비","코스피","화학",16900,-250,87748839100,"2019-06-07","-",26350,"64","411.72","9,293","2.84",0,0,1420,NA
"1183","141000","비아트론","코스닥","IT H/W",7240,-10,87710500400,"2019-06-07","-",10800,"2,021","5.34","10,669","1.01",100,0.93,972,NA
"1184","103590","일진전기","코스피","전기전자",2365,20,87695122350,"2019-06-07","-",3235,"-","-","8,099","0.4",0,0,2091,NA
"1185","004720","우리들제약","코스피","의약품",6660,100,87595909740,"2019-06-07","-",6950,"390","17.82","4,904","1.42",0,0,1575,NA
"1186","015710","코콤","코스닥","IT H/W",4970,145,87126585000,"2019-06-07","-",8510,"836","10.18","6,451","1.32",195,2.29,69,NA
"1187","069460","대호에이엘","코스피","철강금속",3210,70,87102833190,"2019-06-07","-",3600,"28","128.57","1,077","3.34",0,0,2004,NA
"1188","092220","KEC","코스피","전기전자",745,15,86946670300,"2019-06-07","-",1160,"13","89.23","1,953","0.59",0,0,2063,NA
"1189","012200","계양전기","코스피","기계",2660,60,8.6716e+10,"2019-06-07","-",3465,"280","12.38","5,512","0.63",60,1.73,1788,NA
"1190","041460","한국전자인증","코스닥","IT S/W & SVC",4030,125,86480773470,"2019-06-07","-",4220,"151","27.95","1,628","2.59",46,1.09,316,NA
"1191","227840","현대코퍼레이션홀딩스","코스피","유통업",9500,140,86457942000,"2019-06-07","-",14200,"513","27.68","18,415","0.77",500,3.52,2166,NA
"1192","002600","조흥","코스피","음식료품",144000,6000,8.64e+10,"2019-06-07","-",173000,"13,392","12.92","209,196","0.83",6000,3.47,1470,NA
"1193","022220","정산애강","코스닥","화학",1665,0,86237974035,"2019-06-07","-",2360,"145","16.28","1,383","1.71",0,0,118,NA
"1194","299910","베스파","코스닥","IT S/W & SVC",10750,50,86177600750,"2019-06-07","-",21400,"-","-","11,347","1.89",0,0,1298,NA
"1195","148250","알엔투테크놀로지","코스닥","IT H/W",12200,350,85855267400,"2019-06-07","-",14100,"152","92.76","3,494","4.04",40,0.28,988,NA
"1196","046070","코다코","코스닥","운송장비·부품",2195,0,85746041920,"2019-06-07","관리종목",2195,"-","-","2,073","1.06",0,0,367,NA
"1197","055490","테이팩스","코스피","화학",18100,-300,85389465000,"2019-06-07","-",22200,"1,081","20.54","19,740","1.12",0,0,1985,NA
"1198","060370","KT서브마린","코스닥","건설",3895,40,85300500000,"2019-06-07","-",4015,"-","-","4,712","0.85",30,0.75,517,NA
"1199","005190","동성화학","코스피","화학",15950,-50,85102245800,"2019-06-07","-",17050,"1,105","15.43","19,823","0.86",500,2.93,1597,NA
"1200","004450","삼화왕관","코스피","기계",39500,50,85097970500,"2019-06-07","-",45900,"5,327","8.62","64,479","0.71",1350,2.94,1566,NA
"1201","042510","라온시큐어","코스닥","IT S/W & SVC",2675,0,85090712100,"2019-06-07","-",3465,"117","29.62","613","5.65",0,0,331,NA
"1202","148140","비디아이","코스닥","기계·장비",10650,50,85069633350,"2019-06-07","-",10400,"103","100.97","4,279","2.43",0,0,987,NA
"1203","083500","에프엔에스테크","코스닥","기계·장비",11250,300,84769447500,"2019-06-07","-",5840,"471","12.4","6,047","0.97",0,0,691,NA
"1204","010600","웰바이오텍","코스피","유통업",1970,-20,84729908820,"2019-06-07","-",2640,"-","-","2,020","1.31",0,0,1750,NA
"1205","013870","지엠비코리아","코스피","운수장비",4440,85,84680923200,"2019-06-07","-",7820,"7","1,117.14","11,678","0.67",30,0.38,1807,NA
"1206","018000","유니슨","코스닥","기계·장비",903,-6,84521347218,"2019-06-07","-",1235,"-","-","740","1.67",0,0,81,NA
"1207","034810","해성산업","코스닥","기타서비스",8610,50,84205800000,"2019-06-07","-",11250,"77","146.1","14,565","0.77",125,1.11,217,NA
"1208","246710","티앤알바이오팹","코스닥","제약",10050,520,84124932000,"2019-06-07","-",17700,"-","-","3,717","4.76",0,0,1207,NA
"1209","038460","바이오스마트","코스닥","IT H/W",4190,55,83861148860,"2019-06-07","-",4400,"267","16.48","4,029","1.09",0,0,278,NA
"1210","042500","링네트","코스닥","IT S/W & SVC",5510,560,83844997780,"2019-06-07","-",4850,"264","18.37","3,504","1.38",0,0,327,NA
"1211","012790","신일제약","코스닥","제약",7690,360,83836380000,"2019-06-07","-",9600,"761","12.61","12,049","0.8",140,1.46,56,NA
"1212","058730","다스코","코스피","기계",5440,40,8.3776e+10,"2019-06-07","-",6690,"1,181","5.66","8,228","0.81",200,2.99,1990,NA
"1213","006580","대양제지","코스닥","종이·목재",3120,65,8.3772e+10,"2019-06-07","-",4270,"1,439","2.97","4,203","1.02",50,1.17,26,NA
"1214","053690","한미글로벌","코스피","서비스업",7640,180,83715682000,"2019-06-07","-",10950,"697","15.71","8,973","1.22",200,1.83,1984,NA
"1215","208640","썸에이지","코스닥","출판·매체복제",670,47,83697559770,"2019-06-07","-",929,"-","-","113","8.22",0,0,1100,NA
"1216","193250","와이제이엠게임즈","코스닥","IT H/W",1545,105,83657478075,"2019-06-07","-",2200,"-","-","1,435","1.53",0,0,1059,NA
"1217","032820","우리기술","코스닥","일반전기전자",830,-1,83638435170,"2019-06-07","-",1170,"-","-","388","3.02",0,0,191,NA
"1218","173940","에프엔씨엔터","코스닥","오락·문화",5810,220,83459952800,"2019-06-07","-",8030,"-","-","4,501","1.78",0,0,1021,NA
"1219","108860","셀바스AI","코스닥","IT S/W & SVC",3780,0,83371472100,"2019-06-07","관리종목",3780,"-","-","1,711","2.21",0,0,858,NA
"1220","007590","동방아그로","코스피","화학",6120,20,83339571240,"2019-06-07","-",7130,"529","13.48","9,730","0.73",250,3.51,1679,NA
"1221","079960","동양이엔피","코스닥","IT H/W",10600,400,8.3316e+10,"2019-06-07","-",11400,"638","17.87","24,537","0.46",300,2.63,667,NA
"1222","056080","유진로봇","코스닥","기계·장비",2220,25,83276977440,"2019-06-07","-",3660,"-","-","1,867","1.96",0,0,484,NA
"1223","03473K","SK우","코스피","금융업",147000,5000,83221845000,"2019-06-07","-",143500,"-","-","-","-",5050,3.52,1945,NA
"1224","014280","금강공업","코스피","철강금속",3400,540,83033844600,"2019-06-07","-",4385,"653","6.72","11,452","0.38",100,2.28,1810,NA
"1225","053350","이니텍","코스닥","IT S/W & SVC",4190,20,82923938040,"2019-06-07","-",5570,"-","-","6,261","0.89",20,0.36,452,NA
"1226","019660","글로본","코스닥","유통",2850,0,82886937600,"2019-06-07","-",2740,"62","44.19","1,000","2.74",0,0,89,NA
"1227","040300","YTN","코스닥","통신방송서비스",1970,60,8.274e+10,"2019-06-07","-",1980,"16","123.75","4,479","0.44",20,1.01,309,NA
"1228","088910","동우팜투테이블","코스닥","음식료·담배",3200,45,82661644800,"2019-06-07","-",4590,"705","6.51","7,301","0.63",50,1.09,730,NA
"1229","023000","삼원강재","코스피","운수장비",2060,20,8.24e+10,"2019-06-07","-",3030,"298","10.17","5,116","0.59",115,3.8,1878,NA
"1230","094360","칩스앤미디어","코스닥","IT S/W & SVC",8540,-300,82328290100,"2019-06-07","-",11700,"356","32.87","3,849","3.04",72,0.62,775,NA
"1231","010690","화신","코스피","운수장비",2355,195,82237565550,"2019-06-07","-",2975,"-","-","8,395","0.35",25,0.84,1754,NA
"1232","003080","성보화학","코스피","화학",4105,115,82182100000,"2019-06-07","-",5010,"309","16.21","7,677","0.65",210,4.19,1499,NA
"1233","009780","엠에스씨","코스닥","음식료·담배",4660,180,8.2016e+10,"2019-06-07","-",6750,"608","11.1","4,577","1.47",60,0.89,45,NA
"1234","226360","이엑스티","코스닥","건설",2790,45,81892149750,"2019-06-07","-",4035,"120","33.62","1,472","2.74",60,1.49,1167,NA
"1235","263800","데이타솔루션","코스닥","IT H/W",5190,390,81838930200,"2019-06-07","-",3325,"-","-","1,642","2.02",0,0,1245,NA
"1236","002140","고려산업","코스피","음식료품",3280,755,81801314000,"2019-06-07","-",2310,"160","14.44","3,714","0.62",30,1.3,1447,NA
"1237","041930","동아화성","코스닥","화학",5170,120,8.1686e+10,"2019-06-07","-",5870,"425","13.81","6,217","0.94",50,0.85,321,NA
"1238","006050","국영지앤엠","코스닥","비금속",2340,20,81654868620,"2019-06-07","-",1310,"-","-","1,483","0.88",0,0,24,NA
"1239","004270","남성","코스피","유통업",2245,45,81296299200,"2019-06-07","-",3150,"-","-","2,295","1.37",25,0.79,1556,NA
"1240","045890","GV","코스닥","일반전기전자",1790,135,81282851060,"2019-06-07","-",2065,"-","-","1,874","1.1",0,0,365,NA
"1241","038060","루멘스","코스닥","IT H/W",1700,40,81121875000,"2019-06-07","-",2250,"-","-","3,788","0.59",0,0,271,NA
"1242","042940","상지카일룸","코스닥","건설",1905,75,81071759370,"2019-06-07","-",1825,"271","6.73","1,209","1.51",0,0,334,NA
"1243","102210","해덕파워웨이","코스닥","운송장비·부품",1100,0,81066045500,"2019-06-07","관리종목",1100,"-","-","1,700","0.65",0,0,835,NA
"1244","225330","씨엠에스에듀","코스닥","기타서비스",4350,90,81060631800,"2019-06-07","-",6280,"282","22.27","2,196","2.86",260,4.14,1159,NA
"1245","032560","황금에스티","코스피","철강금속",5790,80,8.106e+10,"2019-06-07","-",8210,"1,038","7.91","16,519","0.5",50,0.61,1927,NA
"1246","170790","파이오링크","코스닥","IT H/W",11800,400,80904694000,"2019-06-07","-",6480,"57","113.68","4,879","1.33",0,0,1015,NA
"1247","021820","세원정공","코스피","운수장비",8090,0,8.09e+10,"2019-06-07","-",8670,"-","-","42,284","0.21",100,1.15,1877,NA
"1248","021080","에이티넘인베스트","코스닥","금융",1685,65,8.088e+10,"2019-06-07","-",2145,"146","14.69","1,570","1.37",50,2.33,113,NA
"1249","009440","KC그린홀딩스","코스피","금융업",3605,105,80878102900,"2019-06-07","-",4525,"579","7.82","7,793","0.58",80,1.77,1727,NA
"1250","010040","한국내화","코스피","비금속광물",3530,155,80708620960,"2019-06-07","-",5470,"336","16.28","5,661","0.97",35,0.64,1739,NA
"1251","100090","삼강엠앤티","코스닥","금속",2895,0,80664600900,"2019-06-07","-",4680,"-","-","5,645","0.83",0,0,815,NA
"1252","006910","보성파워텍","코스닥","금속",1750,40,80627853250,"2019-06-07","-",2230,"-","-","1,710","1.3",0,0,29,NA
"1253","115160","휴맥스","코스닥","IT H/W",3360,45,80343641280,"2019-06-07","-",7050,"-","-","15,886","0.44",0,0,880,NA
"1254","017550","수산중공업","코스피","기계",1485,-5,80167967055,"2019-06-07","-",1720,"129","13.33","1,834","0.94",0,0,1850,NA
"1255","238200","비피도","코스닥","음식료·담배",19600,400,8.0164e+10,"2019-06-07","-",30150,"345","87.39","10,936","2.76",0,0,1191,NA
"1256","020760","일진디스플","코스피","전기전자",2830,80,80129865200,"2019-06-07","-",4890,"59","82.88","2,860","1.71",50,1.02,1874,NA
"1257","033830","티비씨","코스닥","통신방송서비스",801,27,8.01e+10,"2019-06-07","-",1120,"36","31.11","1,066","1.05",10,0.89,215,NA
"1258","049720","고려신용정보","코스닥","기타서비스",5590,450,7.9937e+10,"2019-06-07","-",4515,"336","13.44","1,340","3.37",220,4.87,404,NA
"1259","004440","대림씨엔에스","코스피","비금속광물",6270,-10,79829307690,"2019-06-07","-",9600,"-","-","21,717","0.44",0,0,1565,NA
"1260","112240","에스에프씨","코스닥","화학",1815,0,79827028710,"2019-06-07","관리종목",1815,"-","-","2,159","0.84",0,0,872,NA
"1261","194480","데브시스터즈","코스닥","IT S/W & SVC",7110,460,79663070700,"2019-06-07","-",8760,"-","-","10,438","0.84",0,0,1060,NA
"1262","016090","대현","코스피","섬유의복",1795,70,79486746450,"2019-06-07","-",2420,"338","7.16","4,192","0.58",80,3.31,1834,NA
"1263","215380","우정바이오","코스닥","기타서비스",7100,250,79181202200,"2019-06-07","-",2905,"-","-","844","3.44",0,0,1121,NA
"1264","084670","동양고속","코스피","운수창고업",27300,50,79049033700,"2019-06-07","-",26400,"464","56.9","38,767","0.68",1000,3.79,2041,NA
"1265","065620","제낙스","코스닥","금속",3190,0,78982709300,"2019-06-07","-",17500,"-","-","409","42.79",0,0,559,NA
"1266","089230","THE E&M","코스닥","IT S/W & SVC",635,65,78961091760,"2019-06-07","-",1170,"199","5.88","277","4.22",0,0,735,NA
"1267","000650","천일고속","코스피","운수창고업",55100,-300,78750022000,"2019-06-07","-",73900,"-","-","43,299","1.71",6000,8.12,1364,NA
"1268","217600","켐온","코스닥","기타서비스",1225,-5,78230141500,"2019-06-07","-",1525,"14","108.93","533","2.86",0,0,1131,NA
"1269","013310","아진산업","코스닥","운송장비·부품",2135,15,78156845970,"2019-06-07","-",2605,"-","-","5,676","0.46",0,0,101,NA
